source_id,amount_text,amount_value,amount_unit,year_mentions,province_mentions,evidence_text,verification_status
sichuan_2022_accounts_chishui_2021,3299.46 万元,3299.46,万元,,,住房保障支出 3299.46 万元，占 2.58%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8 万元,8,万元,,,灾害防治及应急管理支出 8 万元，占 0.01%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,127987.82 万元,127987.82,万元,,,— 16 — （图 6：一般公共预算财政拨款支出决算结构）（饼状图） （三）一般公共预算财政拨款支出决算具体情况 2022 年一般公共预算支出决算数为 127987.82 万元，以全 年预算数作为基准，完成预算 77.39%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,322.18 万元,322.18,万元,,,其中： 1．教育支出（类）进修及培训（款）培训支出（项）： 支出决算为 322.18 万元，完成预算 40.66%，决算数小于预算 数的主要原因是受疫情影响，部分单位计划开展的面授培训大 幅减少，改为以线上方式开展。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0.84 万元,0.84,万元,,,2．科学技术支出（类）基础研究（款）专项基础科研（项）： 支出决算为 0.84 万元，完成预算 83.34%，决算数小于预算数 的主要原因是科研项目周期较长，项目周期均为 2 年及以上， 按任务书要求分期执行，当年未执行完毕，已按规定结转下年 — 17 — 继续实施。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1233.3 万元,1233.3,万元,,,3．科学技术支出（类）应用研究（款）机构运行（项）： 支出决算为 1233.3 万元，完成预算 83.34%，决算数小于预算 数的主要原因是落实厉行节约要求，压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,11.73 万元,11.73,万元,,,4．科学技术支出（类）技术研究与开发（款）科技成果 转化与扩散（项）：支出决算为 11.73 万元，完成预算 83.34%， 决算数小于预算数的主要原因是科研项目周期较长，项目周期 均为 2 年及以上，按任务书要求分期执行，当年未执行完毕， 已按规定结转下年继续实施。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8.61 万元,8.61,万元,,,5．科学技术支出（类）技术研究与开发（款）其他技术 研究与开发支出（项）：支出决算为 8.61 万元，完成预算 83.34%， 决算数小于预算数的主要原因是科研项目周期较长，项目周期 均为 2 年及以上，按任务书要求分期执行，当年未执行完毕， 已按规定结转下年继续实施。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,105.3 万元,105.3,万元,,,6．科学技术支出（类）重大科技项目（款）重点研发计 划（项）：支出决算为 105.3 万元，完成预算 83.34%，决算数 小于预算数的主要原因是科研项目周期较长，项目周期均为 2 年及以上，按任务书要求分期执行，当年未执行完毕，已按规 定结转下年继续实施。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,259.27 万元,259.27,万元,,,7．科学技术支出（类）其他科学技术支出（款）其他科 学技术支出（项）：支出决算为 259.27 万元，完成预算 83.34%， 决算数小于预算数的主要原因是科研项目周期较长，项目周期 — 18 — 均为 2 年及以上，按任务书要求分期执行，当年未执行完毕， 已按规定结转下年继续实施。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,154.44 万元,154.44,万元,,,8．社会保障和就业支出（类）行政事业单位养老支出（款） 行政单位离退休（项）：支出决算为 154.44 万元，完成预算 98.06%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,34.15 万元,34.15,万元,,,9．社会保障和就业支出（类）行政事业单位养老支出（款） 事业单位离退休（项）：支出决算为 34.15 万元，完成预算 98.06%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3089.78 万元,3089.78,万元,,,10．社会保障和就业支出（类）行政事业单位养老支出（款） 机关事业单位基本养老保险缴费支出（项）： 支出决算为 3089.78 万元，完成预算 98.06%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1375.54 万元,1375.54,万元,,,11．社会保障和就业支出（类）行政事业单位养老支出（款） 机关事业单位职业年金缴费支出（项）：支出决算为 1375.54 万元，完成预算 98.06%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,6.81 万元,6.81,万元,,,12．社会保障和就业支出（类）抚恤（款）死亡抚恤（项）： 支出决算为 6.81 万元，完成预算 100%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,13.03 万元,13.03,万元,,,13．社会保障和就业支出（类）其他社会保障和就业支出 （款）其他社会保障和就业支出（项）：支出决算为 13.03 万元， 完成预算 98.06%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0.06 万元,0.06,万元,,,14．卫生健康支出（类）计划生育事务（款）其他计划生 育事务支出（项）：支出决算为 0.06 万元，完成预算 99.67%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,304.8 万元,304.8,万元,,,15．卫生健康支出（类）行政事业单位医疗（款）行政单 — 19 — 位医疗（项）：支出决算为 304.8 万元，完成预算 99.67%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1878.98 万元,1878.98,万元,,,16．卫生健康支出（类）行政事业单位医疗（款）事业单 位医疗（项）：支出决算为 1878.98 万元，完成预算 99.67%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,49.31 万元,49.31,万元,,,17．卫生健康支出（类）行政事业单位医疗（款）公务员 医疗补助（项）：支出决算为 49.31 万元，完成预算 100%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,5.41 万元,5.41,万元,,,18．卫生健康支出（类）行政事业单位医疗（款）其他行 政事业单位医疗支出（项）：支出决算为 5.41 万元，完成预算 99.67%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,4739.57 万元,4739.57,万元,,,19．节能环保支出（类）环境保护管理事务（款）行政运 行（项）：支出决算为 4739.57 万元，完成预算 76.05%，决算 数小于预算数的主要原因是落实厉行节约要求，压减一般性公 用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,5680.34 万元,5680.34,万元,,,20．节能环保支出（类）环境保护管理事务（款）一般行 政管理事务（项）：支出决算为 5680.34 万元，完成预算 76.05%， 决算数小于预算数的主要原因是受疫情影响，部分政府采购项 目执行进度缓慢，结转下年继续支付。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1225.57 万元,1225.57,万元,,,21．节能环保支出（类）环境保护管理事务（款）机关服 务（项）：支出决算为 1225.57 万元，完成预算 76.05%，决算 数预算数的主要原因是落实厉行节约要求，压减一般性公用支 出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3454.99 万元,3454.99,万元,,,22．节能环保支出（类）环境保护管理事务（款）生态环 境保护宣传（项）：支出决算为 3454.99 万元，完成预算 76.05%， — 20 — 决算数小于预算数的主要原因是落实厉行节约要求，压减一般 性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,4226.62 万元,4226.62,万元,,,23．节能环保支出（类）环境保护管理事务（款）环境保 护法规、规划或标准（项）：支出决算为 4226.62 万元，完成 预算 76.05%，决算数小于预算数的主要原因是落实厉行节约要 求，压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,434.75 万元,434.75,万元,,,24．节能环保支出（类）环境保护管理事务（款）生态环 境国际合作及履约（项）：支出决算为 434.75 万元，完成预算 76.05%，决算数小于预算数的主要原因是落实厉行节约要求， 压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1218.81 万元,1218.81,万元,,,25．节能环保支出（类）环境保护管理事务（款）生态环 境保护行政许可（项）：支出决算为 1218.81 万元，完成预算 76.05%，决算数小于预算数的主要原因是落实厉行节约要求， 压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3526.68 万元,3526.68,万元,,,26．节能环保支出（类）环境保护管理事务（款）其他环 境保护管理事务支出（项）：支出决算为 3526.68 万元，完成 预算 76.05%，决算数小于预算数的主要原因是落实厉行节约要 求，压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3723.37 万元,3723.37,万元,,,27．节能环保支出（类）环境监测与监察（款）其他环境 监测与监察支出（项）：支出决算为 3723.37 万元，完成预算 76.05%，决算数小于预算数的主要原因是落实厉行节约要求， 压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,913 万元,913,万元,,,— 21 — 28．节能环保支出（类）污染防治（款）大气（项）：支 出决算为 913 万元，完成预算 76.05%，决算数小于预算数的主 要原因是落实厉行节约要求，压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1695.83 万元,1695.83,万元,,,29．节能环保支出（类）污染防治（款）水体（项）：支 出决算为 1695.83 万元，完成预算 76.05%，决算数小于预算数 的主要原因是落实厉行节约要求，压减一般性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1118.21 万元,1118.21,万元,,,30．节能环保支出（类）污染防治（款）固体废弃物与化 学品（项）：支出决算为 1118.21 万元，完成预算 76.05%，决 算数小于预算数的主要原因是落实厉行节约要求，压减一般性 公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1184.9 万元,1184.9,万元,,,31．节能环保支出（类）污染防治（款）其他污染防治支 出（项）：支出决算为 1184.9 万元，完成预算 76.05%，决算 数小于预算数的主要原因是落实厉行节约要求，压减一般性公 用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,2238 万元,2238,万元,,,32．节能环保支出（类）自然生态保护（款）其他自然生 态保护支出（项）：支出决算为 2238 万元，完成预算 76.05%， 决算数小于预算数的主要原因是落实厉行节约要求，压减一般 性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,70500.77 万元,70500.77,万元,,,33．节能环保支出（类）污染减排（款）生态环境监测与 信息（项）：支出决算为 70500.77 万元，完成预算 76.05%， 决算数小于预算数的主要原因是落实厉行节约要求，压减一般 性公用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3053.65 万元,3053.65,万元,,,— 22 — 34．节能环保支出（类）污染减排（款）生态环境执法监 察（项）：支出决算为 3053.65 万元，完成预算 76.05%，决算 数小于预算数的主要原因是落实厉行节约要求，压减一般性公 用支出。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,2469.58 万元,2469.58,万元,,,35．住房保障支出（类）住房改革支出（款）住房公积金 （项）：支出决算为 2469.58 万元，完成预算 98.95%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,829.89 万元,829.89,万元,,,36．住房保障支出（类）住房改革支出（款）购房补贴（项）： 支出决算为 829.89 万元，完成预算 98.95%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8 万元,8,万元,,,37．灾害防治及应急管理支出（类）应急管理事务（款） 其他应急管理支出（项）：支出决算为 8 万元，完成预算 100%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,45509.44 万元,45509.44,万元,,,六、一般公共预算财政拨款基本支出决算情况说明 2022 年一般公共预算财政拨款基本支出 45509.44 万元， 其中： 人员经费 36171.52 万元，主要包括：基本工资、津贴补贴、 奖金、绩效工资、机关事业单位基本养老保险缴费、职业年金 缴费、职工基本医疗保险缴费、公务员医疗补助缴费、其他社 会保障缴费、其他工资福利支出、医疗费、住房公积金、离休 费、退休费、抚恤金、生活补助、奖励金、其他对个人和家庭 的补助等。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,36171.52 万元,36171.52,万元,,,六、一般公共预算财政拨款基本支出决算情况说明 2022 年一般公共预算财政拨款基本支出 45509.44 万元， 其中： 人员经费 36171.52 万元，主要包括：基本工资、津贴补贴、 奖金、绩效工资、机关事业单位基本养老保险缴费、职业年金 缴费、职工基本医疗保险缴费、公务员医疗补助缴费、其他社 会保障缴费、其他工资福利支出、医疗费、住房公积金、离休 费、退休费、抚恤金、生活补助、奖励金、其他对个人和家庭 的补助等。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,9337.92 万元,9337.92,万元,,,公用经费 9337.92 万元，主要包括：办公费、印刷费、咨 询费、手续费、水费、电费、邮电费、物业管理费、差旅费、 维修（护）费、租赁费、会议费、培训费、公务接待费、 — 23 — 专用材料费、劳务费、委托业务费、工会经费、福利费、 公务用车运行维护费、其他交通费用、其他商品和服务支出、 办公设备购置、其他资本性支出等。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1033.9 万元,1033.9,万元,,,七、财政拨款“三公”经费支出决算情况说明 （一）“三公”经费财政拨款支出决算总体情况说明 2022 年“三公”经费财政拨款支出决算为 1033.9 万元， 完成预算 81.33%，较上年增加 793.32 万元，增长 329.75%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,793.32 万元,793.32,万元,,,七、财政拨款“三公”经费支出决算情况说明 （一）“三公”经费财政拨款支出决算总体情况说明 2022 年“三公”经费财政拨款支出决算为 1033.9 万元， 完成预算 81.33%，较上年增加 793.32 万元，增长 329.75%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0 万元,0,万元,,,（二）“三公”经费财政拨款支出决算具体情况说明 2022 年“三公”经费财政拨款支出决算中，因公出国（境） 费支出决算 0 万元，占 0%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1010.93 万元,1010.93,万元,,,公务用车购置及运行维护费支出 决算 1010.93 万元，占 97.78%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0 万元,0,万元,,,具体情况如下： — 24 — （图 7：“三公”经费财政拨款支出结构）（饼状图） 1．因公出国（境）经费支出 0 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1010.93 万元,1010.93,万元,,,2．公务用车购置及运行维护费支出 1010.93 万元，完成预 算 87.69%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,778.74 万元,778.74,万元,,,公务用车购置及运行维护费支出决算比 2021 年增 加 778.74 万元，增长 335.39%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,35.96 万元,35.96,万元,,,其中：公务用车购置支出 35.96 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,35.96 万元,35.96,万元,,,厅机关服务中心、 省信息中心等 2 家单位全年按规定更新购置公务用车 2 辆，其 中：轿车 2 辆、金额 35.96 万元，主要用于后勤服务保障、全 省生态环境专用网络链路巡检及点位数据维护。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,974.97 万元,974.97,万元,,,公务用车运行维护费支出 974.97 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,22.97 万元,22.97,万元,,,3．公务接待费支出 22.97 万元，完成预算 2.22%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,14.58 万元,14.58,万元,,,公务接 待费支出决算比 2021 年增加 14.58 万元，增长 19.4%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,22.97 万元,22.97,万元,,,其中：国内公务接待支出 22.97 万元，主要用于执行公务、 开展业务活动开支的交通费、住宿费、用餐费等。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,22.97 万元,22.97,万元,,,国内公务接 待 249 批次，1985 人次（不包括陪同人员），共计支出 22.97 万元，具体内容包括：生态环境部来川调研、外省生态环境厅 来川交流学习等活动开支的交通费、用餐费等。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0 万元,0,万元,,,外事接待支出 0 万元，外事接待 0 批次，0 人次（不包括 陪同人员），共计支出 0 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0 万元,0,万元,,,外事接待支出 0 万元，外事接待 0 批次，0 人次（不包括 陪同人员），共计支出 0 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0 万元,0,万元,,,八、政府性基金预算支出决算情况说明 2022 年政府性基金预算财政拨款支出 0 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,0 万元,0,万元,,,九、国有资本经营预算支出决算情况说明 2022 年国有资本经营预算财政拨款支出 0 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,165 万元,165,万元,,四川,十、其他重要事项的情况说明 （一）机关运行经费支出情况 2022 年，四川省生态环境厅机关运行经费支出 2034.86 万 — 26 — 元，比 2021 年增加 165 万元，增长 8.82%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,55890.88 万元,55890.88,万元,,四川,（二）政府采购支出情况 2022 年，四川省生态环境厅政府采购支出总额 55890.88 万元，其中：政府采购货物支出 34284.68 万元、政府采购工程 支出 180.32 万元、政府采购服务支出 21425.88 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,34284.68 万元,34284.68,万元,,四川,（二）政府采购支出情况 2022 年，四川省生态环境厅政府采购支出总额 55890.88 万元，其中：政府采购货物支出 34284.68 万元、政府采购工程 支出 180.32 万元、政府采购服务支出 21425.88 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,180.32 万元,180.32,万元,,四川,（二）政府采购支出情况 2022 年，四川省生态环境厅政府采购支出总额 55890.88 万元，其中：政府采购货物支出 34284.68 万元、政府采购工程 支出 180.32 万元、政府采购服务支出 21425.88 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,21425.88 万元,21425.88,万元,,四川,（二）政府采购支出情况 2022 年，四川省生态环境厅政府采购支出总额 55890.88 万元，其中：政府采购货物支出 34284.68 万元、政府采购工程 支出 180.32 万元、政府采购服务支出 21425.88 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,24501.71 万元,24501.71,万元,,,授予中小企业合同金额 24501.71 万元，占政府采购支出 总额的 43.84%，其中：授予小微企业合同金额 10865.86 万元， 占政府采购支出总额的 19.44%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,10865.86 万元,10865.86,万元,,,授予中小企业合同金额 24501.71 万元，占政府采购支出 总额的 43.84%，其中：授予小微企业合同金额 10865.86 万元， 占政府采购支出总额的 19.44%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,100 万元,100,万元,,,单价 100 万元（含）以上设备（不含车辆）277 台 （套）。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,163903.67 万元,163903.67,万元,,,二、部门资金收支情况 （一）部门总体收支情况 1．部门总体收入情况 2022 年，生态环境厅部门总体收入总额为 163903.67 万元， 其中：一般公共预算拨款收入 128016.16 万元，占比 78.1%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,128016.16 万元,128016.16,万元,,,二、部门资金收支情况 （一）部门总体收支情况 1．部门总体收入情况 2022 年，生态环境厅部门总体收入总额为 163903.67 万元， 其中：一般公共预算拨款收入 128016.16 万元，占比 78.1%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,11390.19 万元,11390.19,万元,,,事业收入 11390.19 万元，占比 6.95%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,5365.02 万元,5365.02,万元,,,经营收入 5365.02 万元， 占比 3.27%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8828.98 万元,8828.98,万元,,,其他收入 8828.98 万元，占比 5.39%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3091.55 万元,3091.55,万元,,,使用非财政 拨款结余 3091.55 万元，占比 1.89%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,7211.76 万元,7211.76,万元,,,上年结转 7211.76 万元， 占比 4.4%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,163903.67 万元,163903.67,万元,,,— 40 — 2．部门总体支出情况 2022 年，生态环境厅部门总体支出总额为 163903.67 万元， 其中：基本支出 54627.71 万元，占比 33.33%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,54627.71 万元,54627.71,万元,,,— 40 — 2．部门总体支出情况 2022 年，生态环境厅部门总体支出总额为 163903.67 万元， 其中：基本支出 54627.71 万元，占比 33.33%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,93927.18 万元,93927.18,万元,,,项目支出 93927.18 万元，占比 57.31%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,4873.8 万元,4873.8,万元,,,经营支出 4873.8 万元，占比 2.97%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8202.4 万元,8202.4,万元,,,年末 结转结余 8202.4 万元，占比 5%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,2272.59 万元,2272.59,万元,,,结余分配 2272.59 万元，占 比 1.39%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8202.4 万元,8202.4,万元,,,3．部门总体结转结余情况 2022 年度，生态环境厅部门年末总体结转和结余 8202.4 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,128016.16 万元,128016.16,万元,,,（二）部门财政拨款收支情况 1．部门财政拨款收入情况 2022 年，生态环境厅部门财政拨款收入总额为 128016.16 万 元，其中：一般公共预算财政拨款收入 128016.16 万元，占比 100%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,322.18 万元,322.18,万元,,,2．部门财政拨款支出情况 2022 年，生态环境厅部门财政拨款支出总额为 128016.16 万 元，其中：教育支出 322.18 万元，占比 0.25%，科学技术支出 1619.04 万元，占比 1.26%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1619.04 万元,1619.04,万元,,,2．部门财政拨款支出情况 2022 年，生态环境厅部门财政拨款支出总额为 128016.16 万 元，其中：教育支出 322.18 万元，占比 0.25%，科学技术支出 1619.04 万元，占比 1.26%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,4673.75 万元,4673.75,万元,,,社会保障和就业支出 4673.75 万元， 占比 3.65%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,2238.56 万元,2238.56,万元,,,卫生健康支出 2238.56 万元，占比 1.75%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,115826.83 万元,115826.83,万元,,,节能环 保支出 115826.83 万元，占比 90.48%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,8 万元,8,万元,,,灾害防治及应急管理支出 8 万元，占比 0.01%；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,28.34 万元,28.34,万元,,,年末结转结余 28.34 万元，占比 0.02%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1438 亿元,1438,亿元,,,举办首届节 能环保产业暨环保基础设施招商会，促成签约和融资授信项目 1438 亿元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,90 亿元,90,亿元,,,推 动新增 8 亿一般政府债券，发行 90 亿元绿色金融债券、新增 绿色贷款 637 亿元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,637 亿元,637,亿元,,,推 动新增 8 亿一般政府债券，发行 90 亿元绿色金融债券、新增 绿色贷款 637 亿元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,1.58 万亿元,1.58,万亿元,,,优化环评审批服务，项目环评平均审批时 间较法定时限压缩超 60%，创新实施重大基础设施项目环评审 批不与污染物总量指标挂钩，投资约 1.58 万亿元的 5393 个建 — 45 — 设项目环评获批。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,5 亿元,5,亿元,,,累计成交国家核证自愿减排量突破 3600 万吨、单边成交额突破 5 亿元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,3000 万元,3000,万元,,云南,（5）水污染防治项目 该类项目涉及 18 个市（州）、82 个项目（包括支付云南 省 2021 年度赤水河流域横向生态保护补偿资金 3000 万元）， 主要包括流域生态保护和修复、水源地保护、地下水污染防治、 优良水体保护等。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,298740 万元,298740,万元,,,（二）资金计划、到位及使用情况 1．资金计划 2022 年度省级生态环境资金计划为 298740 万元，其中： 环境保护监管能力建设与运行保障项目 109736 万元；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,109736 万元,109736,万元,,,（二）资金计划、到位及使用情况 1．资金计划 2022 年度省级生态环境资金计划为 298740 万元，其中： 环境保护监管能力建设与运行保障项目 109736 万元；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,16921 万元,16921,万元,,,农村环 境整治项目 16921 万元；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,50000 万元,50000,万元,,,农村生活污水治理“千村示范工程”项 目 50000 万元；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,11600 万元,11600,万元,,,省级生态文明建设奖励项目 11600 万元；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,89551 万元,89551,万元,,,水污 — 59 — 染防治项目 89551 万元；,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,20932 万元,20932,万元,,,新增重大工作及生态环保突发事项保 障项目 20932 万元。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,298740 万元,298740,万元,,,通过汇总分析，省级 财政实际到位资金 298740 万元，到位率 100%（具体情况详见 表 1）。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,119828.6652 万元,119828.6652,万元,,,截至绩效自评日，2022 年 度省级生态环境专项资金支出 119828.6652 万元，支出率为 40.11%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,298740 万元,298740,万元,,,涉及省级专项资金 298740 万元，到位 298740 万元，到位率 100%，实际支出 119828.6652 万元，支出率为 40.11%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,298740 万元,298740,万元,,,涉及省级专项资金 298740 万元，到位 298740 万元，到位率 100%，实际支出 119828.6652 万元，支出率为 40.11%。,candidate_requires_manual_review
sichuan_2022_accounts_chishui_2021,119828.6652 万元,119828.6652,万元,,,涉及省级专项资金 298740 万元，到位 298740 万元，到位率 100%，实际支出 119828.6652 万元，支出率为 40.11%。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,12 元,12,元,,,［ 结果 ］ ① 2010 — 2020 年 ， 长江流域水资源 生态系统服务价值分别为 1 . 17 × 10 12 ， 1 . 18 × 10 12 ， 1 . 19 × 10 12 元 ， 有逐年上升的趋势 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,66 元,66,元,,,将 所 收 集 的 数 据 代 入 公 式 （ 1 ） ， 得 出 长 江 流 域 1 个 标 准 当 量 的 价 值 为 1 975 . 66 元 /hm 2 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,12 元,12,元,,,2 结果与分析 2 . 1 长江流域水资源生态系统服务价值 研 究 结 果 表 明 ， 长 江 流 域 在 2010 ， 2015 ， 2020 年 的 水 资 源 生 态 系 统 服 务 价 值 （ ESV w ） 分 别 为 1 . 17 × 10 12 ， 1 . 18 × 10 12 ， 1 . 19 × 10 12 元 ， 显 示 出 明 显 的 增 长 趋 势 ， 主要原因在于这一时期水域面积扩大 ， 这与一系 列国家政策的实施密不可分 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,12 元,12,元,,,有 研 究 利 用 其 他 方 式 修 正 当 量 因 子 表 ， 并 由 此 测 算 得 出 2020 年 长 江 流 域 水 资 源生态系统服务价值为 1 . 04 × 10 12 元 ， 与本研究所得 结果为同量级数据 ［ 19 ］ 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,12 元,12,元,,湖北,结果显示湖北省的水资源生态系统服务价值最高 ， 为 2 . 43 × 10 12 ~ 2 . 57 × 10 12 元 ， 占 总 ESV w 的 20 . 36 %~ 21 . 95 % ；,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
